"id","sex","grade","school","class_id","condition","status","age_mths","ed_level","esp_fl","foreign_born","activity","name","time","attendence","total_points_pre","fwd_att_pre","bwd_att_pre","total_points_post","fwd_att_post","bwd_att_post","nih_score_overall_pre","nih_score_hearts_pre","nih_score_flowers_pre","nih_score_mixed_pre","nih_score_overall_57_pre","ies_hearts_pre","ies_flowers_pre","ies_mixed_pre","ies_overall_pre","hnf_total_pre","score_hearts_pre","score_flowers_pre","score_heart_flowers_pre","time_seconds_hearts_pre","time_seconds_flowers_pre","time_seconds_heart_flowers_pre","total_time_pre","acc_prop_hearts_pre","acc_prop_flowers_pre","acc_prop_mixed_pre","acc_prop_overall_pre","rt_mean_hearts_pre","rt_mean_flowers_pre","rt_mean_mixed_pre","rt_mean_overall_pre","rt_sd_hearts_pre","rt_sd_flowers_pre","rt_sd_mixed_pre","rt_sd_overall_pre","nih_score_overall_post","nih_score_hearts_post","nih_score_flowers_post","nih_score_mixed_post","nih_score_overall_57_post","ies_hearts_post","ies_flowers_post","ies_mixed_post","ies_overall_post","hnf_total_post","score_hearts_post","score_flowers_post","score_heart_flowers_post","time_seconds_hearts_post","time_seconds_flowers_post","time_seconds_heart_flowers_post","total_time_post","acc_prop_hearts_post","acc_prop_flowers_post","acc_prop_mixed_post","acc_prop_overall_post","acc_prop_overall_gain","rt_mean_hearts_post","rt_mean_flowers_post","rt_mean_mixed_post","rt_mean_overall_post","rt_sd_hearts_post","rt_sd_flowers_post","rt_sd_mixed_post","rt_sd_overall_post","dccs_tv_score_pre","dccs_mean_acc_pre","dccs_mean_rt_pre","dccs_tv_score_post","dccs_mean_acc_post","dccs_mean_rt_post","precalc_puntaje_total_pre","precalc_puntaje_ambito_1_pre","precalc_puntaje_ambito_2_pre","precalc_puntaje_ambito_3_pre","precalc_puntaje_total_post","precalc_puntaje_ambito_1_post","precalc_puntaje_ambito_2_post","precalc_puntaje_ambito_3_post","tejas_puntaje_total_pre","tejas_puntaje_ambito_1_pre","tejas_puntaje_ambito_2_pre","tejas_puntaje_ambito_3_pre","tejas_puntaje_ambito_4_pre","tejas_puntaje_ambito_5_pre","tejas_puntaje_ambito_6_pre","tejas_puntaje_ambito_7_pre","tejas_puntaje_ambito_letra_pre","tejas_puntaje_total_post","tejas_puntaje_ambito_1_post","tejas_puntaje_ambito_2_post","tejas_puntaje_ambito_3_post","tejas_puntaje_ambito_4_post","tejas_puntaje_ambito_5_post","tejas_puntaje_ambito_6_post","tejas_puntaje_ambito_7_post","tejas_puntaje_ambito_letra_post","gain_corsi","gain_hnf_overall","gain_hnf_hearts","gain_hnf_flowers","gain_hnf_mixed","gain_hnf_57","gain_hnf_ies","gain_dccs","gain_precalc","gain_tejas","z_gain_corsi","z_gain_hnf_overall","z_gain_hnf_57","z_gain_hnf_ies","z_gain_dccs","z_gain_precalc","z_gain_tejas","condition2","cond_grade","cond_grade2"
"ctl512","F","fifth","school4","school4_fifth","control_1","participant",137.433333333333,3,FALSE,FALSE,FALSE,NA,NA,0,6,1,0,2,1,0,5.16650283815304,8.64344790839851,2.91666666666667,3.93939393939394,3.94736842105263,833.333333333333,2204.81632653061,1598.98668639053,1545.71211541816,45,12,7,26,10000,16851,44680,71531,1,0.583333333333333,0.787878787878788,0.789473684210526,833.333333333333,1404.25,1353.93939393939,1254.9298245614,103.657945652852,475.61598814781,359.691007966729,411.238801829698,3.39396836347999,0.833333333333333,2.08333333333333,7.26523842377331,3.07017543859649,4275,2497.92,1201.72193877551,2658.21397959184,35,2,5,28,11743,13376,37021,62140,0.166666666666667,0.416666666666667,0.848484848484849,0.614035087719298,-0.175438596491228,978.583333333333,1114.66666666667,1121.84848484848,1090.17543859649,372.853726701439,481.415778215828,382.521741311206,399.791468983118,7.17303916168427,0.916666666666667,1272.42857142857,6.62667280451654,0.916666666666667,1752.36363636364,61,17,20,24,62,17,18,27,60,13,8,15,3,12,5,4,27,69,17,10,15,6,12,6,3,27,-4,-1.77253447467305,-7.81011457506518,-0.833333333333333,3.32584448437937,-0.87719298245614,1112.50186417368,-0.54636635716773,1,9,-1.72818088140317,-1.77308950064149,-0.927629365445634,1.4461579349299,-0.70695301425252,-0.436896028893189,0.363178504147572,"control","control_1_fifth","control_fifth"
"ctl514","M","fifth","school4","school4_fifth","control_1","participant",134.166666666667,1,FALSE,FALSE,TRUE,"sports",150,0,6,1,0,6,1,0,8.44612966357568,8.62057258057535,8.70417107505029,8.0136453351014,8.17999242556736,787.636363636364,863.916666666667,1019.66909469303,890.407374998686,54,11,12,31,8668,10367,31196,50231,0.916666666666667,1,0.939393939393939,0.947368421052632,722.333333333333,863.916666666667,945.333333333333,881.245614035088,95.7613827398207,162.985475277753,174.268411270278,179.636665114987,8.55875575857014,9.16461003173994,8.77342793686924,7.73822930710124,8.32710770493279,697.25,771.583333333333,1075.50178359096,848.111705641432,53,12,12,29,8367,9259,31709,49335,1,1,0.878787878787879,0.929824561403509,-0.0175438596491228,697.25,771.583333333333,960.878787878788,865.526315789474,91.0565508601411,111.540011845186,296.846631020945,260.273764199981,7.20463570355969,0.833333333333333,1144.2,7.00260866073201,0.875,1321.19047619048,63,17,20,26,65,17,21,27,67,16,8,15,6,11,6,5,26,67,17,9,15,5,12,5,4,27,0,0.112626094994457,0.544037451164588,0.0692568618189444,-0.275416028000165,0.147115279365426,-42.2956693572539,-0.202027042827682,2,0,-0.580197172033021,-0.292626626703201,-0.215809095358608,0.241639422010073,-0.453505379492188,-0.316260558228652,-0.710875153766651,"control","control_1_fifth","control_fifth"
"ctl518","M","fifth","school4","school4_fifth","control_1","participant",130.433333333333,3,FALSE,FALSE,TRUE,"sports",120,0,9,1,3,17,1,2,8.32386199472853,8.80962238892986,8.40507509903956,7.75688849621617,8.03154734240025,823.5,940.666666666667,1113.1376953125,959.101453993056,56,12,12,32,9882,11288,35382,56552,1,1,0.96969696969697,0.982456140350877,823.5,940.666666666667,1072.18181818182,992.140350877193,144.967394453185,129.853297177541,194.172354904324,198.549781324887,8.04675621398112,8.53406643319495,7.85458388054393,7.75161832820449,7.93814463458773,874.083333333333,1014.74380165289,1095.0908203125,994.639318432909,55,12,11,32,10489,11032,35981,57502,1,0.916666666666667,0.96969696969697,0.964912280701754,-0.0175438596491228,874.083333333333,919.333333333333,1090.33333333333,1008.80701754386,87.5187858621672,125.853690907941,204.502241226512,195.026137313923,7.67904909911514,0.958333333333333,1621.47826086957,8.04211650329843,1,1198.625,70,17,21,32,65,17,21,27,65,15,9,15,5,11,6,4,26,70,17,10,15,6,12,6,4,27,8,-0.277105780747407,-0.275555955734911,-0.550491218495631,-0.00527016801167601,-0.0934027078125244,35.5378644398531,0.363067404183292,-5,5,1.71577024670727,-0.59869263620388,-0.382951727098525,0.322824157569673,-0.037573056209194,-1.16070885288041,-0.114178677147638,"control","control_1_fifth","control_fifth"
"ctl519","M","fifth","school4","school4_fifth","control_1","participant",139.066666666667,3,FALSE,FALSE,FALSE,NA,NA,0,6,2,0,6,1,0,7.67607530966049,8.29084403344505,8.08252971440855,6.65485218112789,7.35061512089695,967.583333333333,1049,1526.14814814815,1180.91049382716,51,12,12,27,11611,12588,43337,67536,1,1,0.818181818181818,0.894736842105263,967.583333333333,1049,1313.24242424242,1184.84210526316,191.580725132839,210.928682475639,316.252572153871,311.263254994505,6.82619850738704,7.20379588738737,6.97988351545905,6.29491611931471,6.82450444553989,1308.39669421488,1256.13223140496,1532.20451843044,1365.57781468342,51,11,12,27,14911,11666,43989,70566,0.916666666666667,1,0.818181818181818,0.894736842105263,0,1242.58333333333,1088.83333333333,1260.27272727273,1220.45614035088,536.460700642026,472.373856819004,512.669317928677,505.272913178591,3.75,0.75,3853.77777777778,6.382411601959,1,2127.75,66,17,21,28,66,17,21,28,70,16,10,15,6,12,6,5,27,69,17,10,15,6,12,6,3,27,0,-0.849876802273451,-1.08704814605768,-1.1026461989495,-0.359936061813178,-0.526110675357058,184.667320856264,2.632411601959,0,-1,-0.580197172033021,-1.04850378029469,-0.683652515920253,0.478374534029171,1.63275587641842,-0.557531499557726,-0.830214449090454,"control","control_1_fifth","control_fifth"
"ctl520","F","fifth","school4","school4_fifth","control_1","participant",136.1,3,FALSE,FALSE,FALSE,NA,NA,0,6,1,0,5,1,0,7.27366128370619,7.76197196318557,7.87302165948697,6.18599022844604,6.89227679108829,1175.66666666667,1135.83333333333,1713.51028806584,1341.67009602195,51,12,12,27,14108,13630,46088,73826,1,1,0.818181818181818,0.894736842105263,1175.66666666667,1135.83333333333,1396.60606060606,1295.19298245614,190.743680144721,175.835063900718,416.234604774905,356.068033156009,6.3169612101663,8.62633839353272,8.05181796423891,2.27272727272727,3.42105263157895,825,1022.33333333333,2059.93333333333,1302.42222222222,39,12,12,15,9900,12268,33367,55535,1,1,0.454545454545455,0.684210526315789,-0.210526315789474,825,1022.33333333333,1011.12121212121,974.298245614035,65.8993723242284,121.268547472379,346.852882860277,280.282763148745,6.77472440155094,0.958333333333333,1602.30434782609,7.95628847986847,1,1076.45833333333,65,17,18,30,70,17,21,32,71,17,10,15,6,12,6,5,27,70,17,10,15,6,12,6,4,27,-1,-0.95670007353989,0.86436643034715,0.178796304751942,-3.91326295571876,-3.47122415950934,-39.2478737997258,1.18156407831753,5,-1,-0.867193099375557,-1.13239471761176,-2.73029370184423,0.244818443497427,0.564873534927537,0.04564585376496,-0.830214449090454,"control","control_1_fifth","control_fifth"
"ctl521","M","fifth","school4","school4_fifth","control_1","participant",137.8,4,FALSE,FALSE,TRUE,"sports",120,0,7,2,0,17,1,1,7.76504218057678,8.2458341361712,7.83808267555537,7.21120973000376,7.56384275533518,983.333333333333,1096.91666666667,1354.869140625,1145.03971354167,56,12,12,32,11800,13163,44042,69005,1,1,0.96969696969697,0.982456140350877,983.333333333333,1096.91666666667,1334.60606060606,1210.61403508772,158.056568316153,96.6610369311547,265.523885389095,264.440700508097,7.69241022399348,8.22359853539435,7.47595624268859,7.37767589389751,7.4617267623919,1012.75,1347.76859504132,1295.701171875,1218.73992230544,55,12,11,32,12153,14598,41481,68232,1,0.916666666666667,0.96969696969697,0.964912280701754,-0.0175438596491228,1012.75,1216.5,1257,1197.05263157895,205.222329548845,358.188751663396,208.465075012579,260.355349272368,8.09008344053309,0.958333333333333,1013.60869565217,6.7998848331768,1,1615.95833333333,71,17,21,33,72,17,21,34,71,17,10,15,6,12,6,5,27,68,17,9,15,6,12,5,4,27,10,-0.0726319565832911,-0.0222356007768454,-0.362126432866784,0.166466163893752,-0.102115992943284,73.7002087637741,-1.29019860735628,1,-3,2.28976210139235,-0.438114322484667,-0.389006831022116,0.362629620345501,-1.25444357550331,-0.436896028893189,-1.06889303973806,"control","control_1_fifth","control_fifth"
"ctl522","M","fifth","school4","school4_fifth","control_1","participant",135.033333333333,3,FALSE,FALSE,FALSE,NA,NA,0,0,3,0,1,3,0,2.71464646464646,2.91666666666667,2.5,2.72727272727273,2.71929824561404,2495.26530612245,2282.33333333333,2439.35185185185,2405.65016376921,31,7,6,18,20189,15829,50941,86959,0.583333333333333,0.5,0.545454545454545,0.543859649122807,1682.41666666667,1319.08333333333,1543.66666666667,1525.59649122807,659.878288823482,652.948620884639,374.740298962717,513.931306542627,2.57575757575758,2.5,2.5,2.72727272727273,2.63157894736842,3278,2792,2603.63888888889,2891.21296296296,30,6,7,17,17222,14015,48334,79571,0.5,0.583333333333333,0.515151515151515,0.526315789473684,-0.0175438596491229,1518.5,1486,1409.60606060606,1448.61403508772,363.222571385144,201.562532593373,309.659686126756,301.549140415311,5.54297869650809,0.833333333333333,2087.6,6.59815264637841,1,1858.04166666667,66,17,21,28,67,17,21,29,64,14,9,15,6,12,4,4,27,62,13,9,15,5,12,4,4,27,1,-0.138888888888889,-0.416666666666667,0,0,-0.0877192982456143,485.562799193751,1.05517394987032,1,-2,-0.293201244690484,-0.490147517957655,-0.379002167885033,0.792225372455526,0.471845298597932,-0.436896028893189,-0.949553744414257,"control","control_1_fifth","control_fifth"
"ctl523","F","fifth","school4","school4_fifth","control_1","participant",131.866666666667,3,FALSE,FALSE,FALSE,NA,NA,0,9,2,3,8,1,3,7.56089109200823,7.94424001874589,7.548830705554,7.18960255172481,7.40828454410343,1061.33333333333,1212.33333333333,1397.6015625,1223.75607638889,56,12,12,32,12736,14548,45368,72652,1,1,0.96969696969697,0.982456140350877,1061.33333333333,1212.33333333333,1374.78787878788,1274.59649122807,102.815221134663,131.234234262346,221.032485957347,223.313429610965,6.32659031925414,8.14929594184703,3.33333333333333,7.49714168258204,7.22943282469822,1031.33333333333,1735.875,1281.21212121212,1349.47348484848,53,12,8,33,12376,15310,42280,69966,1,0.666666666666667,1,0.929824561403509,-0.0526315789473684,1031.33333333333,1275.83333333333,1281.21212121212,1227.47368421053,146.383266140842,360.172643788133,228.090546381223,264.321915829864,6.6810091634426,1,1824.54166666667,7.73457117300001,0.958333333333333,1202.5652173913,70,17,21,32,72,17,21,34,70,17,9,15,6,12,6,5,27,72,17,10,15,6,12,6,6,27,-1,-1.23430077275409,0.205055923101146,-4.21549737222066,0.307539130857231,-0.178851719405213,125.717408459596,1.05356200955741,2,2,-0.867193099375557,-1.3504013614906,-0.442332619333457,0.416886473347505,0.470658845460959,-0.316260558228652,-0.472196563119046,"control","control_1_fifth","control_fifth"
"ctl524","M","fifth","school4","school4_fifth","control_1","participant",129.933333333333,3,FALSE,FALSE,TRUE,"sports",60,0,6,2,0,7,1,0,5.94802721781043,8.07972372811605,7.03708519804252,2.72727272727273,3.50877192982456,1054.83333333333,1288.92,2374.77777777778,1572.8437037037,40,12,10,18,12658,13295,44240,70193,1,0.833333333333333,0.545454545454545,0.701754385964912,1054.83333333333,1107.91666666667,1340.60606060606,1231.45614035088,223.358998977526,333.272331539384,385.980807440113,365.684244659214,5.18607370788025,7.03188621538779,6.55663793855598,1.96969696969697,2.89473684210526,1345.44,1569.84,3608.71597633136,2174.66532544379,33,10,10,13,15212,15288,51743,82243,0.833333333333333,0.833333333333333,0.393939393939394,0.578947368421053,-0.12280701754386,1267.66666666667,1274,1567.9696969697,1442.85964912281,391.971551224954,421.948510430533,348.118288521345,395.363189205123,5.75658515796251,0.833333333333333,2094.55,3.75,0.75,1791.33333333333,52,17,21,14,50,17,21,12,50,6,5,15,5,11,6,2,26,49,6,7,15,4,11,6,0,26,1,-0.761953509930188,-1.04783751272826,-0.480447259486542,-0.757575757575758,-0.614035087719298,601.821621740083,-2.00658515796251,-2,-1,-0.293201244690484,-0.979455460399271,-0.744753632925434,0.913489836555255,-1.78173299400391,-0.798802440886801,-0.830214449090454,"control","control_1_fifth","control_fifth"
"ctl525","M","fifth","school4","school4_fifth","control_1","participant",130.866666666667,3,FALSE,FALSE,TRUE,"sports",90,0,3,2,0,6,1,0,7.83561941540355,8.35975008086505,8.24434623790467,6.90276192744093,7.54677590897876,894.416666666667,935.083333333333,1460.65333333333,1096.71777777778,54,12,12,30,10733,11221,45836,67790,1,1,0.909090909090909,0.947368421052632,894.416666666667,935.083333333333,1388.9696969697,1189.29824561404,93.0273257346105,98.9283104377135,305.597006371185,336.100163902725,8.15674885943657,8.6025599515089,8.44474811773278,7.42293850906804,7.77620201684765,848.666666666667,977.25,1254.322265625,1026.74631076389,56,12,12,32,10184,11727,40922,62833,1,1,0.96969696969697,0.982456140350877,0.0350877192982456,848.666666666667,977.25,1240.06060606061,1102.33333333333,141.627124606279,210.075798008935,234.478135893565,268.970679053454,6.64024744694115,0.916666666666667,1812.5,6.68529982692833,0.958333333333333,2101.21739130435,70,17,21,32,71,17,21,33,69,17,9,15,6,12,5,5,27,69,17,9,15,6,12,6,4,27,3,0.321129444033021,0.242809870643846,0.200401879828108,0.520176581627107,0.229426107868893,-69.9714670138887,0.045052379987176,1,0,0.28079060999459,-0.128883828179766,-0.158609013742327,0.212772014807262,-0.271644950832181,-0.436896028893189,-0.710875153766651,"control","control_1_fifth","control_fifth"
"ctlk02","F","kinder","school4","school4_kinder","control_1","participant",68.5333333333333,2,FALSE,FALSE,FALSE,NA,NA,0,2,3,0,0,3,0,3.11868686868687,3.75,3.33333333333333,2.27272727272727,2.80701754385965,1431.16666666667,1719.9375,3355.62857142857,2168.91091269841,32,9,8,15,14160,15037,46835,76032,0.75,0.666666666666667,0.454545454545455,0.56140350877193,1180,1253.08333333333,1419.24242424242,1333.89473684211,551.665577221299,403.083897951628,755.489081253951,654.68524837214,4.21981733281043,7.24278533176462,2.08333333333333,3.33333333333333,3.42105263157895,1484.41666666667,3799.68,2211.61363636364,2498.5701010101,39,12,5,22,17813,18927,50806,87546,1,0.416666666666667,0.666666666666667,0.684210526315789,0.12280701754386,1484.41666666667,1577.25,1539.57575757576,1535.89473684211,429.679470035161,574.077461513846,454.479924632474,469.01335208722,5.29688053501313,0.875,2311.2380952381,5.90794984054009,0.875,2284,34,9,11,14,44,8,18,18,35,9,4,7,4,1,6,4,8,34,10,5,9,5,0,1,4,9,-2,1.10113046412356,3.49278533176462,-1.25,1.06060606060606,0.614035087719298,329.659188311688,0.61106930552696,10,-1,-1.15418902671809,0.483670121047862,0.108666452168834,0.629609173437238,0.144966353884263,0.648823207087646,-0.830214449090454,"control","control_1_kinder","control_kinder"
"ctlk03","M","kinder","school4","school4_kinder","control_1","participant",71.5666666666667,3,FALSE,FALSE,FALSE,NA,NA,0,4,1,0,3,1,0,6.01463887990958,8.06155327036459,7.55812094512173,2.42424242424242,3.50877192982456,1016.66666666667,1195.83333333333,2777.9296875,1663.4765625,40,12,12,16,12200,14350,42569,69119,1,1,0.484848484848485,0.701754385964912,1016.66666666667,1195.83333333333,1289.9696969697,1212.61403508772,108.903070608127,150.399971792389,400.776861611334,332.221406078298,7.59184334214528,8.36440488283302,7.66586304774188,6.74526209586093,7.27345205351709,904.666666666667,1094.47933884298,1501.3737244898,1166.83990999981,51,12,11,28,10856,11875,42860,65591,1,0.916666666666667,0.848484848484849,0.894736842105263,0.192982456140351,904.666666666667,989.583333333333,1298.78787878788,1150.71929824561,106.702077455565,208.418485628111,350.282453669157,335.169773312505,5.66368915808404,1,2798.41666666667,5.69237562720497,0.833333333333333,1833.9,55,16,21,18,46,12,17,17,40,12,4,10,5,1,4,4,11,39,12,6,6,4,2,5,4,8,-1,1.57720446223569,0.30285161246843,0.107742102620148,4.32101967161851,3.76468012369253,-496.636652500187,0.0286864691209301,-9,-1,-0.867193099375557,0.85754271884821,2.29813722385484,-0.232263673106988,-0.283690921846842,-1.64325073553856,-0.830214449090454,"control","control_1_kinder","control_kinder"
"ctlk04","F","kinder","school4","school4_kinder","control_1","participant",71.5666666666667,3,FALSE,FALSE,FALSE,NA,NA,0,6,1,0,2,3,0,5.31025558621842,8.24137281926133,3.75,3.93939393939394,6.19043344040159,1029.33333333333,1905.48148148148,1965.98964497041,1633.60148659508,47,12,9,26,12352,17107,50951,80410,1,0.75,0.787878787878788,0.824561403508772,1029.33333333333,1425.58333333333,1543.9696969697,1410.70175438596,286.566613970337,506.414752465952,413.012748354128,453.497045387772,4.24192030590623,6.85454879650658,2.08333333333333,3.78787878787879,3.50877192982456,1416.26666666667,3269.28,2040.4032,2241.98328888889,40,10,5,25,14696,20631,50399,85726,0.833333333333333,0.416666666666667,0.757575757575758,0.701754385964912,-0.12280701754386,1224.66666666667,1719.25,1527.24242424242,1503.9649122807,539.974971361608,348.758610190226,473.419345711537,486.008376063633,6.77661822797772,0.958333333333333,1653,6.61386479620651,1,1848.91666666667,48,14,21,13,52,11,21,20,42,14,4,11,3,1,5,4,12,53,12,9,14,4,4,5,5,18,-4,-1.06833528031219,-1.38682402275475,-1.66666666666667,-0.151515151515151,-2.68166151057703,608.381802293812,-0.162753431771206,4,11,-1.72818088140317,-1.22006458600921,-2.1816046802267,0.920332472338259,-0.424598416458245,-0.0749896168995772,0.601857094795177,"control","control_1_kinder","control_kinder"
"ctlk05","F","kinder","school4","school4_kinder","control_1","participant",77.8333333333333,3,FALSE,FALSE,FALSE,NA,NA,0,2,2,0,2,3,0,4.55604263117662,7.19085516625713,3.75,2.72727272727273,3.24561403508772,1209.36,1744.59259259259,2473.37037037037,1809.10765432099,37,10,9,18,12502,17776,49598,79876,0.833333333333333,0.75,0.545454545454545,0.649122807017544,1041.83333333333,1481.33333333333,1502.9696969697,1401.33333333333,355.541541706153,364.023309276988,544.511448734579,505.408050607672,6.3313936242555,8.105079761423,7.55576777801017,3.33333333333333,3.94736842105263,1018.16666666667,1194.94214876033,2122.97727272727,1445.36202938476,45,12,11,22,12218,14049,44985,71252,1,0.916666666666667,0.666666666666667,0.789473684210526,0.140350877192982,1018.16666666667,1170.75,1363.18181818182,1250.0350877193,126.416219711161,464.193361943843,403.783625112623,398.801819960754,6.65095975619106,0.916666666666667,1904,3.75,0.75,2082.16666666667,59,17,21,21,59,17,21,21,62,12,8,15,6,11,5,5,26,61,15,9,14,6,9,6,2,23,0,1.77535099307888,0.914224595165875,3.80576777801017,0.606060606060606,0.701754385964912,-363.745624936231,-2.90095975619106,0,-1,-0.580197172033021,1.01315205379454,0.169625029675568,-0.0936508875286435,-2.44002880011944,-0.557531499557726,-0.830214449090454,"control","control_1_kinder","control_kinder"
"ctlk06","M","kinder","school4","school4_kinder","control_1","participant",76.0333333333333,1,TRUE,TRUE,FALSE,NA,NA,0,0,3,0,0,3,0,3.21806507922712,6.85116493465107,0.833333333333333,1.96969696969697,2.28070175438596,1495.93388429752,8718,2440.73076923077,4218.2215511761,26,11,2,13,17084,16881,44766,78731,0.916666666666667,0.166666666666667,0.393939393939394,0.456140350877193,1423.66666666667,1406.75,1356.54545454545,1381.24561403509,276.202604600099,679.245319855392,633.051098397134,579.222609584289,3.93026359606551,6.63927563668137,3.33333333333333,1.81818181818182,2.71929824561404,1339.8347107438,2182.6875,3882.08333333333,2468.20184802571,31,11,8,12,15510,18408,50479,84397,0.916666666666667,0.666666666666667,0.363636363636364,0.543859649122807,0.0877192982456141,1292.5,1534,1529.66666666667,1480.64912280702,593.69130331879,381.044258942091,504.451104336849,502.771266198943,3.125,0.625,3809.38461538462,3.95833333333333,0.791666666666667,2516.94736842105,25,13,10,2,45,13,21,11,23,3,3,12,1,3,0,1,15,23,0,1,14,1,4,2,1,18,0,0.712198516838385,-0.211889297969695,2.5,-0.151515151515151,0.43859649122807,-1750.01970315039,0.833333333333333,20,0,-0.580197172033021,0.178232315001568,-0.0132507028446326,-1.53961240260413,0.308561650133822,1.85517791373302,-0.710875153766651,"control","control_1_kinder","control_kinder"
"ctlk07","M","kinder","school4","school4_kinder","control_1","participant",70.6333333333333,2,FALSE,FALSE,FALSE,NA,NA,0,5,2,0,5,1,0,4.43922558867745,7.40858585694144,3.33333333333333,2.57575757575758,3.15789473684211,1354.71074380165,2283.5625,2700.51903114187,2112.93075831451,36,11,8,17,15660,20179,49220,85059,0.916666666666667,0.666666666666667,0.515151515151515,0.631578947368421,1305,1681.58333333333,1491.51515151515,1492.26315789474,489.919845021055,345.710719410248,485.767634858229,469.743300960208,5.74970014598211,7.49701712101796,7.32784089268595,2.42424242424242,3.33333333333333,1296.19834710744,1173.61983471074,2827.30078125,1765.70632102273,38,11,11,16,15070,11959,49324,76353,0.916666666666667,0.916666666666667,0.484848484848485,0.666666666666667,0.0350877192982456,1255.83333333333,996.583333333333,1494.66666666667,1339.52631578947,425.750424829411,482.71758322182,534.195520541558,534.161328802423,5.53555309176923,0.958333333333333,2730.04347826087,6.37994123854368,0.958333333333333,1814.26086956522,60,17,21,22,57,17,20,20,46,14,7,10,6,2,6,1,12,56,15,8,14,6,4,6,3,18,0,1.31047455730466,0.0884312640765224,3.99450755935262,-0.151515151515151,0.175438596491228,-347.22443729178,0.844388146774444,-3,10,-0.580197172033021,0.648073176585756,-0.196126435364833,-0.0764183633888347,0.316698439058828,-0.919437911551338,0.482517799471375,"control","control_1_kinder","control_kinder"
"ctlk08","M","kinder","school4","school4_kinder","control_1","participant",68.2333333333333,3,FALSE,FALSE,FALSE,NA,NA,0,2,1,0,4,3,0,5.50678989181153,6.80383202554979,7.14078007412723,2.57575757575758,3.42105263157895,1282.92,1398.75,3006.31141868512,1895.99380622837,39,10,12,17,14691,16785,48280,79756,0.833333333333333,1,0.515151515151515,0.684210526315789,1224.25,1398.75,1463.0303030303,1399.22807017544,462.543781711526,165.973779418755,216.946635841698,288.601493508155,3.3459595959596,3.33333333333333,2.91666666666667,3.78787878787879,3.50877192982456,1756.875,2633.14285714286,1908.0864,2099.36808571429,40,8,7,25,15431,20752,50363,86546,0.666666666666667,0.583333333333333,0.757575757575758,0.701754385964912,0.0175438596491228,1285.91666666667,1729.33333333333,1526.15151515152,1518.35087719298,666.632849521088,322.743166488698,394.401454834738,466.681808517326,5,1,5517.66666666667,4.79166666666667,0.958333333333333,3666.4,57,15,21,21,56,15,21,20,37,11,5,10,5,1,2,3,11,52,17,6,14,3,5,2,5,19,2,-2.16083029585194,-3.47049869221646,-4.22411340746057,1.21212121212121,0.0877192982456139,203.374279485912,-0.208333333333333,-1,15,-0.00620531734794668,-2.07802774124034,-0.257085012871566,0.497886939741487,-0.458147063860504,-0.678166970222263,1.07921427609039,"control","control_1_kinder","control_kinder"
"ctlk09","M","kinder","school4","school4_kinder","control_1","participant",72.2666666666667,3,FALSE,FALSE,FALSE,NA,NA,0,2,1,0,1,3,0,4.25461586665904,3.75,6.74112032724985,2.27272727272727,2.98245614035088,1724.59259259259,1551.84,2423.52,1899.98419753086,34,9,10,15,18641,15145,38403,72189,0.75,0.833333333333333,0.454545454545455,0.596491228070175,1470.08333333333,1262.08333333333,1163.72727272727,1248.9298245614,442.951558675814,509.434706019299,433.119301746591,459.901536808584,4.12329392051327,7.0668514585095,3.33333333333333,1.96969696969697,2.80701754385965,1376.92561983471,2136.75,3578.44970414201,2364.04177465891,32,11,8,13,15884,17624,52145,85653,0.916666666666667,0.666666666666667,0.393939393939394,0.56140350877193,-0.0350877192982456,1323.66666666667,1468.66666666667,1580.15151515152,1502.68421052632,367.240157571763,484.501868526903,392.712611302155,413.981459121348,3.95833333333333,0.791666666666667,1938.52631578947,3.54166666666667,0.708333333333333,2001.94117647059,57,15,20,22,44,7,17,20,33,14,4,4,6,0,2,3,4,36,12,6,5,6,1,4,2,6,-1,-0.131321946145774,3.3168514585095,-3.40778699391652,-0.303030303030303,-0.175438596491228,464.057577128043,-0.416666666666667,-13,3,-0.867193099375557,-0.484205012061527,-0.439960745391766,0.769794221235975,-0.611488806659369,-2.12579261819671,-0.352857267795244,"control","control_1_kinder","control_kinder"
