"id","sex","grade","school","class_id","condition","status","hnf_total","score_hearts","time_seconds_hearts","score_flowers","time_seconds_flowers","score_heart_flowers","time_seconds_heart_flowers","total_time","pregunta_7","pregunta_7_time","pregunta_8","pregunta_8_time","pregunta_9","pregunta_9_time","pregunta_10","pregunta_10_time","pregunta_11","pregunta_11_time","pregunta_12","pregunta_12_time","pregunta_13","pregunta_13_time","pregunta_14","pregunta_14_time","pregunta_15","pregunta_15_time","pregunta_16","pregunta_16_time","pregunta_17","pregunta_17_time","pregunta_18","pregunta_18_time","pregunta_25","pregunta_25_time","pregunta_26","pregunta_26_time","pregunta_27","pregunta_27_time","pregunta_28","pregunta_28_time","pregunta_29","pregunta_29_time","pregunta_30","pregunta_30_time","pregunta_31","pregunta_31_time","pregunta_32","pregunta_32_time","pregunta_33","pregunta_33_time","pregunta_34","pregunta_34_time","pregunta_35","pregunta_35_time","pregunta_36","pregunta_36_time","pregunta_37","pregunta_37_time","pregunta_38","pregunta_38_time","pregunta_39","pregunta_39_time","pregunta_40","pregunta_40_time","pregunta_41","pregunta_41_time","pregunta_42","pregunta_42_time","pregunta_43","pregunta_43_time","pregunta_44","pregunta_44_time","pregunta_45","pregunta_45_time","pregunta_46","pregunta_46_time","pregunta_47","pregunta_47_time","pregunta_48","pregunta_48_time","pregunta_49","pregunta_49_time","pregunta_50","pregunta_50_time","pregunta_51","pregunta_51_time","pregunta_52","pregunta_52_time","pregunta_53","pregunta_53_time","pregunta_54","pregunta_54_time","pregunta_55","pregunta_55_time","pregunta_56","pregunta_56_time","pregunta_57","pregunta_57_time","pregunta_58","pregunta_58_time","pregunta_59","pregunta_59_time","pregunta_60","pregunta_60_time","pregunta_61","pregunta_61_time","pregunta_62","pregunta_62_time","pregunta_63","pregunta_63_time","pregunta_64","pregunta_64_time","pregunta_65","pregunta_65_time","pregunta_66","pregunta_66_time","pregunta_67","pregunta_67_time","pregunta_68","pregunta_68_time","pregunta_69","pregunta_69_time","nih_score_hearts","nih_score_flowers","nih_score_mixed","nih_score_overall","nih_score_overall_57","ies_hearts","ies_flowers","ies_mixed","ies_overall","acc_prop_hearts","acc_prop_flowers","acc_prop_mixed","acc_prop_overall","rt_mean_hearts","rt_mean_flowers","rt_mean_mixed","rt_mean_overall","rt_sd_hearts","rt_sd_flowers","rt_sd_mixed","rt_sd_overall"
"mix519","M","fifth","school3","school3_fifth","mixed","rejected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mix520","F","fifth","school3","school3_fifth","mixed","participant",51,12,11040,11,14094,28,47418,72552,1,804,1,1675,1,997,1,788,1,775,1,737,1,913,1,1028,1,770,1,1063,1,726,1,764,1,1268,1,927,1,1137,1,1109,1,963,1,1028,1,1352,1,1174,1,1034,1,1062,0,2000,1,1040,1,988,0,2000,1,1853,1,1242,1,1861,0,2000,1,1157,0,2000,0,1628,1,1227,1,1115,1,1818,1,1159,1,1435,1,1307,1,1342,1,1337,1,1172,1,1359,1,1543,1,1242,1,1428,1,1320,1,1349,1,1065,1,1248,1,1515,0,1395,1,1566,1,1019,1,1502,1,1671,1,1555,8.70241766429028,7.4812065793884,6.49249154362558,7.55870526243475,7.09652676739648,920,1199.40495867769,1616.11607142857,1245.17367670209,1,0.916666666666667,0.848484848484849,0.894736842105263,920,1174.5,1436.90909090909,1272.84210526316,265.942919371124,286.884994379281,288.189972461348,349.472653205291
"mix521","F","fifth","school3","school3_fifth","mixed","participant",52,12,9391,10,9712,30,39263,58366,1,1192,1,890,1,794,1,726,1,796,1,713,1,662,1,772,1,636,1,767,1,767,1,676,1,1337,1,723,1,807,1,803,1,735,0,454,1,931,0,585,1,869,1,1028,1,770,1,670,1,1130,0,2000,1,915,1,1401,1,942,1,1045,1,1013,1,816,1,1011,1,853,0,669,1,1001,1,849,1,1184,1,1113,1,990,1,1300,1,1870,1,1108,1,1221,0,2000,1,1071,1,1274,1,1687,1,948,1,1906,1,975,1,1157,1,1349,1,941,1,1324,1,1122,1,1078,8.80598174505697,7.83770988654275,7.36303719763026,8.00224294307666,7.73669858091586,782.583333333333,1040.76,1268.44666666667,1030.59666666667,1,0.833333333333333,0.909090909090909,0.912280701754386,782.583333333333,809.333333333333,1189.78787878788,1023.9649122807,146.318120628453,224.657854336659,344.421957558581,347.082738433209
"mix522","F","fifth","school3","school3_fifth","mixed","participant",56,12,10964,12,13187,32,42689,66840,1,868,1,856,1,872,1,986,1,947,1,979,1,811,1,864,1,1024,1,926,1,979,1,852,1,914,1,854,1,850,1,1161,1,1109,1,1109,1,1839,1,1330,1,966,1,928,1,911,1,1216,1,1046,1,1346,1,1211,1,1097,1,1100,1,1237,1,1122,1,1360,1,1284,1,1441,1,1266,1,1479,1,1095,1,1425,1,1283,1,1215,0,1234,1,1439,1,1241,1,1419,1,1536,1,1406,1,1486,1,1429,1,1239,1,1356,1,1170,1,1243,1,1241,1,1033,1,1294,1,1389,1,1527,8.3628524192977,7.96300461580049,7.21772464300045,7.84786055936622,7.49141846437361,913.666666666667,1098.91666666667,1335.9521484375,1116.17849392361,1,1,0.96969696969697,0.982456140350877,913.666666666667,1098.91666666667,1293.60606060606,1172.63157894737,68.1993512810167,279.157647977344,140.636263858655,227.337275522747
"mixk01","F","kinder","school3","school3_kinder","mixed","participant",34,12,18209,11,16194,21,51535,86366,1,964,1,1704,1,976,1,1116,1,1399,1,1171,1,1615,1,1854,1,1917,1,1289,1,1574,1,1547,1,1474,0,1168,1,1894,1,1087,1,1184,1,1251,1,1708,1,1059,1,1117,1,1572,1,1041,1,1639,1,1672,1,694,0,1327,1,154,1,1367,1,1987,1,1387,1,1582,1,1581,0,2000,1,682,1,1984,1,1389,0,2000,1,1520,1,765,0,1641,1,1530,0,2000,0,2000,0,2000,0,2000,0,2000,0,2000,1,1390,1,846,0,2000,1,264,0,2000,1,1266,1,1732,1,1804,1,1971,6.98495156131105,7.02414381098123,3.18181818181818,5.73030451803682,3.85964912280702,1427.16666666667,1490.18181818182,2062.83673469388,1660.06173984745,1,0.916666666666667,0.636363636363636,0.596491228070175,1427.16666666667,1349.5,1531.36363636364,1471.14035087719,326.185344226068,293.316304602139,534.344564524019,454.618420789681
"mixk02","F","kinder","school3","school3_kinder","mixed","participant",41,11,14939,9,14464,21,44816,74219,1,1051,1,873,1,1878,1,1294,1,1116,1,953,1,831,1,1835,1,1011,0,2000,1,1084,1,1013,1,1527,0,1009,1,1292,1,958,0,920,1,1197,1,1116,0,2000,1,1043,1,1263,1,960,1,1179,0,2000,0,65,1,1109,1,1357,1,1201,0,2000,1,1510,1,1646,0,2000,1,1557,1,1658,0,1448,1,1780,1,1311,1,1616,0,2000,0,225,0,2000,0,336,0,1511,1,1276,1,1073,0,940,1,1126,1,1230,1,1301,1,1528,0,1151,1,1077,1,1513,1,1486,1,1378,1,1407,7.5102613467937,3.75,3.18181818181818,4.8140265095373,3.59649122807018,1283.20661157025,1560.74074074074,2180.54421768708,1674.83052333269,0.916666666666667,0.75,0.636363636363636,0.719298245614035,1244.91666666667,1205.33333333333,1358.06060606061,1302.08771929825,416.155228541495,304.842830840995,474.063480677558,430.401858761161
"mixk03","F","kinder","school3","school3_kinder","mixed","participant",22,7,16092,5,16162,10,50535,84174,1,1346,1,1292,0,2000,0,21,1,299,0,2000,0,2000,1,40,1,1950,0,2000,1,988,1,1156,1,1911,1,1144,1,1314,0,2000,1,421,1,955,0,2000,0,2000,0,118,0,2000,0,2000,0,299,0,2000,1,93,0,1744,0,1308,0,2000,0,2000,0,2000,1,1151,0,2000,0,2000,0,249,0,1526,0,1733,0,2000,0,2000,0,2000,1,1527,1,1375,0,2000,0,2000,1,398,0,1681,0,1383,0,2000,0,2000,0,2000,1,1695,1,1798,1,1214,0,2000,1,78,0,2000,1,967,2.91666666666667,2.08333333333333,1.51515151515152,2.17171717171717,1.92982456140351,2008.85714285714,2757.6,4176.5625,2981.00654761905,0.583333333333333,0.416666666666667,0.303030303030303,0.385964912280702,1257.66666666667,1346.83333333333,1573.33333333333,1459.19298245614,780.832694608581,745.429934922651,597.713229037694,672.417691155167
"mixk04","M","kinder","school3","school3_kinder","mixed","participant",38,12,13766,10,16770,16,39674,70210,1,987,1,995,1,926,1,805,1,1695,1,1081,1,1345,1,1038,1,1068,1,1015,1,975,1,1836,0,2000,1,1468,1,752,0,1914,1,1399,1,976,1,772,1,1600,1,1537,1,1727,1,1252,1,1373,1,1744,0,1222,1,1183,0,1190,1,741,1,716,1,1081,1,1102,1,1812,0,1075,0,721,0,783,1,1077,0,1604,0,2000,0,1489,1,1171,1,932,0,1749,1,1102,1,1094,1,1678,0,896,0,617,0,873,0,2000,0,331,0,782,1,822,1,1717,1,1660,0,1886,0,824,7.99274916530316,6.32150497270638,2.42424242424242,5.57949885408399,3.33333333333333,1147.16666666667,1542.72,2530.6875,1740.19138888889,1,0.833333333333333,0.484848484848485,0.666666666666667,1147.16666666667,1397.5,1202.24242424242,1231.75438596491,315.972332889314,405.769863122167,448.154690808809,417.915545155006
"mixk05","M","kinder","school3","school3_kinder","mixed","participant",23,2,21334,5,17160,16,49409,87903,1,153,0,2000,0,2000,0,2000,0,2000,0,2000,1,1181,0,2000,0,2000,0,2000,0,2000,0,2000,1,1606,1,516,0,2000,1,1413,1,1328,0,2000,0,461,0,2000,0,301,1,1535,0,2000,0,2000,1,1700,0,2000,1,1381,1,1193,0,2000,1,250,1,1812,1,1117,0,960,1,1616,1,1845,1,1312,0,2000,1,216,0,2000,0,2000,1,1431,0,2000,0,2000,0,2000,1,446,1,1711,0,2000,0,1351,0,1991,0,1836,1,8,1,1167,1,1344,0,2000,0,2000,0,722,0,2000,0.833333333333333,2.08333333333333,2.42424242424242,1.78030303030303,2.01754385964912,4002,3071.04,2549.3875,3207.47583333333,0.166666666666667,0.416666666666667,0.484848484848485,0.403508771929825,1777.83333333333,1430,1497.24242424242,1542.15789473684,563.259480545372,655.479838119998,601.189499570592,607.480593148976
"mixk06","F","kinder","school3","school3_kinder","mixed","participant",32,11,14469,8,14998,13,52410,81877,1,1215,1,1053,1,1053,1,987,1,928,0,2000,1,1527,1,904,1,1023,1,1084,1,968,1,1727,0,2000,1,947,1,1279,0,2000,1,935,1,1002,1,1231,0,2000,0,215,1,1140,1,1134,1,1115,0,2000,1,1392,1,1264,1,1457,0,2000,0,2000,1,369,0,2000,1,1537,0,2000,0,2000,0,309,0,2000,0,2000,0,957,0,2000,1,1319,0,2000,1,1390,1,1238,1,1429,0,2000,0,323,0,2000,0,2000,1,1232,0,2000,0,2000,1,1628,1,1098,1,1468,0,2000,0,2000,7.5049561111031,3.33333333333333,1.96969696969697,4.26932880471114,2.80701754385965,1236.59504132231,1646.8125,3284.57396449704,2055.99383527312,0.916666666666667,0.666666666666667,0.393939393939394,0.56140350877193,1205.75,1249.83333333333,1588.18181818182,1436.43859649123,353.332479272839,527.105791233141,524.737163643944,518.531959944331
"mixk07","M","kinder","school3","school3_kinder","mixed","participant",47,12,13046,12,15470,23,49631,78147,1,857,1,898,1,1672,1,1004,1,979,1,914,1,820,1,960,1,966,1,975,1,1805,1,1196,1,1411,1,929,1,1670,1,1358,1,1252,1,988,1,1284,1,1823,1,965,1,1525,1,1219,1,1046,1,1738,0,2000,1,1053,1,1635,1,1272,1,1865,1,1294,1,1733,1,1996,1,1295,0,1241,1,1809,1,983,0,2000,0,271,0,2000,0,473,0,2000,0,276,1,1913,1,1789,0,2000,1,1359,1,1815,1,1056,1,1404,0,2000,1,1677,1,1649,1,1492,1,1428,1,1706,1,1409,8.14929594184703,7.40314463923022,3.48484848484848,6.34576302197525,6.33459736425005,1087.16666666667,1289.16666666667,2206.44612476371,1527.59315269901,1,1,0.696969696969697,0.824561403508772,1087.16666666667,1289.16666666667,1503.9696969697,1371,319.279824073815,285.430721839288,484.973355250606,446.703281192976
"mixk08","M","kinder","school3","school3_kinder","mixed","participant",36,10,14616,11,14730,15,45643,74989,0,2000,0,66,1,784,1,1037,1,1222,1,1136,1,1088,1,1456,1,1205,1,1564,1,1902,1,1156,1,1220,1,1236,1,1558,1,1193,1,1264,1,1350,0,2000,1,465,1,1514,1,1267,1,809,1,854,1,1366,1,1181,1,1422,1,1425,0,2000,0,2000,0,84,0,117,0,2000,1,698,0,2000,0,2000,1,1130,1,157,0,203,1,1341,0,2000,0,2000,0,593,0,2000,1,1312,1,1347,0,2000,1,1547,1,530,0,2000,0,436,0,2000,0,784,0,2000,1,1953,1,1832,1,1185,6.76934360836159,7.0578058974846,2.27272727272727,5.36662559285782,3.15789473684211,1506,1262.47933884298,2702.48,1823.65311294766,0.833333333333333,0.916666666666667,0.454545454545455,0.631578947368421,1218,1227.5,1352.81818181818,1298.05263157895,507.365208252847,393.508345758788,673.365449372843,586.759150548059
"mixk09","F","kinder","school3","school3_kinder","mixed","rejected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mixk10","M","kinder","school3","school3_kinder","mixed","participant",26,9,16218,4,20228,13,48665,85111,0,32,1,1251,1,1339,1,1280,1,1333,0,2000,1,1314,0,2000,1,1553,1,1456,1,1200,1,1460,1,1696,0,2000,1,1026,0,2000,1,1965,0,2000,0,2000,0,2000,1,1105,0,1193,0,2000,0,1243,1,1881,0,2000,1,821,0,2000,0,1468,0,1704,1,1775,1,1622,0,1696,0,2000,0,2000,1,1022,0,1360,0,986,1,844,0,830,1,953,1,922,0,2000,1,1005,1,1784,1,1076,0,932,0,1746,0,1069,0,2000,1,1273,1,1597,0,2000,0,1986,0,1731,0,1677,0,905,3.75,1.66666666666667,1.96969696969697,2.46212121212121,2.28070175438596,1805.33333333333,4344,3236.53846153846,3128.62393162393,0.75,0.333333333333333,0.393939393939394,0.456140350877193,1351.5,1685.66666666667,1474.69696969697,1493.17543859649,494.106079887526,413.628584675438,445.170436802614,455.246092114984
"mixk11","M","kinder","school3","school3_kinder","mixed","participant",33,9,17026,7,17210,17,46363,80599,1,1172,1,1037,1,954,0,2000,1,834,1,1537,1,1577,1,1502,1,1120,0,2000,1,1293,0,2000,0,2000,0,1973,0,1413,1,1556,1,558,1,1817,1,1900,0,2000,0,447,1,1495,1,1157,1,894,1,1520,0,2000,0,1265,0,1181,1,1650,1,1215,1,1248,0,1717,1,1380,1,889,0,1415,0,1107,0,1065,0,2000,1,1576,1,1259,0,2000,1,1162,0,1984,0,2000,1,1243,1,1352,1,1548,0,2000,1,1627,0,394,1,1264,0,2000,1,1389,1,309,0,2000,1,240,0,1364,3.75,2.91666666666667,2.57575757575758,3.08080808080808,2.89473684210526,1633.48148148148,2296.40816326531,2383.1937716263,2104.36113879103,0.75,0.583333333333333,0.515151515151515,0.578947368421053,1418.83333333333,1434.16666666667,1404.93939393939,1414.01754385965,418.777405254289,557.918018306915,480.777101380797,477.300425429612
"mixk12","M","kinder","school3","school3_kinder","mixed","participant",27,8,16782,7,16912,12,53826,87520,0,1192,0,2000,1,1434,1,822,1,976,1,1126,1,1294,1,1263,1,1125,0,2000,1,1550,0,2000,0,1682,0,1950,1,1123,0,2000,1,1223,1,925,1,1067,0,1184,0,2000,1,1289,1,1322,1,1147,0,2000,1,1779,1,1878,1,1950,0,1199,0,1860,1,1197,0,2000,0,1210,0,1377,0,2000,1,1105,0,2000,0,2000,0,2000,0,1480,0,1929,0,2000,1,1896,1,1769,0,1974,1,1396,0,1146,1,1097,1,1110,0,1213,0,1663,0,2000,1,1824,1,1609,0,2000,0,1200,0,965,3.33333333333333,2.91666666666667,1.81818181818182,2.68939393939394,2.36842105263158,1798.125,1982.69387755102,4264.79166666667,2681.8701814059,0.666666666666667,0.583333333333333,0.363636363636364,0.473684210526316,1398.5,1409.33333333333,1631.09090909091,1535.43859649123,409.152005538728,390.177193623926,369.304444499755,391.841122028151
"mixk13","F","kinder","school3","school3_kinder","mixed","participant",31,9,13078,9,15815,13,53721,82614,1,1093,1,835,0,2000,0,303,1,1875,1,1050,0,1120,1,1242,1,869,1,1089,1,848,1,754,1,425,0,2000,0,2000,1,1248,1,1265,1,1168,0,2000,1,532,1,1196,1,1361,1,1380,1,1240,1,1682,1,1607,1,1165,0,2000,0,2000,0,2000,1,1446,0,1502,0,2000,1,962,1,1483,0,2000,0,2000,0,1462,0,2000,0,1577,0,2000,1,1660,0,2000,0,2000,0,1895,1,1128,1,1250,0,1242,1,1223,1,1328,0,2000,0,1086,0,1794,0,2000,1,1576,1,1485,0,1168,3.75,3.75,1.96969696969697,3.15656565656566,2.71929824561404,1430.37037037037,1454.07407407407,3513.81656804734,2132.75367083059,0.75,0.75,0.393939393939394,0.543859649122807,1089.83333333333,1317.91666666667,1627.90909090909,1449.36842105263,464.624351362246,510.56892657885,346.697036657761,460.95702587036
"mixk14","M","kinder","school3","school3_kinder","mixed","participant",53,12,12752,11,14587,30,44824,72163,1,398,1,963,1,868,1,865,1,1547,1,1017,1,971,1,1068,1,1071,1,1061,1,1751,1,1172,1,1494,1,836,1,1073,1,1145,1,1078,1,1158,1,1081,1,1324,0,2000,1,1160,1,1123,1,1115,1,1429,1,1465,1,1148,1,1042,0,2000,1,1498,1,1225,1,1359,1,1621,1,1282,0,2000,1,1128,1,1221,1,1269,1,1256,1,1425,1,1179,1,1560,1,1230,1,1151,1,1202,1,1370,1,1278,1,1217,1,913,0,239,1,1461,1,1391,1,1273,1,1838,1,1485,1,1305,1,2364,7.95897299487373,7.32535487636763,6.92231434545757,7.40221407223298,7.16682535068381,1062.66666666667,1248.29752066116,1488.11666666667,1266.36028466483,1,0.916666666666667,0.909090909090909,0.929824561403509,1062.66666666667,1215.58333333333,1358.30303030303,1266.01754385965,338.392814595253,291.720743904582,358.155472948593,356.278356827719
"mixk15","F","kinder","school3","school3_kinder","mixed","participant",37,11,14617,12,18244,14,51722,84583,1,1315,1,1459,0,2000,1,974,1,1054,1,1120,1,1324,1,1202,1,1127,1,242,1,1559,1,1241,1,1447,1,1266,1,1037,1,1282,1,1521,1,1359,1,1489,1,1836,1,1956,1,1668,1,1684,1,1699,0,2000,0,1938,0,1431,0,1456,1,1217,1,1328,1,1472,0,2000,0,2000,1,1222,0,1178,0,1294,0,1646,0,2000,0,1436,1,1674,1,1619,1,1121,0,1563,0,1498,1,1617,0,1642,1,1883,0,1438,0,1540,1,1550,1,1693,0,2000,0,970,0,1416,1,1500,1,1598,1,1782,7.13564425525954,6.92497766110444,2.12121212121212,5.39394467919203,3.24561403508772,1251.27272727273,1520.33333333333,3582.18367346939,2117.92991135848,0.916666666666667,1,0.424242424242424,0.649122807017544,1218.08333333333,1520.33333333333,1567.33333333333,1483.91228070175,411.671638419248,262.410619703802,276.872563947146,331.885268509517
"mixk16","F","kinder","school3","school3_kinder","mixed","participant",35,11,15589,7,15034,17,47645,78268,1,390,1,1524,1,1298,0,2000,1,1296,1,1034,1,997,1,1344,1,1278,1,1207,1,1126,1,2095,1,1462,0,1654,1,1422,1,1098,1,1299,1,947,0,2000,1,410,0,2000,1,165,0,577,0,2000,1,1537,0,2000,0,1591,0,1413,1,1418,1,1161,1,1755,0,1488,1,1102,1,1123,0,1024,0,1119,0,1140,0,1014,0,2000,1,1785,1,1919,1,845,0,2000,0,1321,1,1195,0,1584,0,2000,0,1402,0,1554,1,1350,1,1447,1,1622,1,1674,0,995,1,1181,1,941,1,1945,6.96455678259575,2.91666666666667,2.57575757575758,4.15232700834,3.07017543859649,1347.6694214876,1666.04081632653,2740.48442906574,1918.06488895996,0.916666666666667,0.583333333333333,0.515151515151515,0.614035087719298,1299.08333333333,1252.83333333333,1443.78787878788,1373.12280701754,447.642401585205,630.887950479803,349.376208188945,441.035310789747
"mixk17","M","kinder","school3","school3_kinder","mixed","atypical",39,11,15333,11,15454,17,47596,78383,1,1189,1,833,1,1061,1,932,0,2000,1,1163,1,1002,1,1956,1,1030,1,1209,1,1030,1,1928,1,1577,1,812,1,1108,1,1130,1,1435,1,962,1,1128,1,1680,0,1659,1,1178,1,824,1,1961,1,1424,0,1695,0,1314,1,1346,0,1411,1,1827,1,1124,1,1746,1,1723,1,1204,1,1892,1,1476,1,1175,0,1101,0,2000,0,264,0,2000,1,389,0,2000,0,347,0,2000,0,1424,1,1727,1,1396,1,1263,0,1306,1,1903,0,2000,0,485,0,2000,0,2000,1,1227,1,1407,7.48383545676865,7.30801449928392,2.57575757575758,5.78920251060338,3.42105263157895,1322.28099173554,1368.09917355372,2768.9169550173,1819.76570676885,0.916666666666667,0.916666666666667,0.515151515151515,0.684210526315789,1277.75,1287.83333333333,1442.30303030303,1375.14035087719,425.696034320692,368.359467055887,504.497738154524,462.614558730997
"mixk18","M","kinder","school3","school3_kinder","mixed","atypical",30,11,13611,8,20735,11,46028,80374,1,977,1,1121,1,1215,1,318,1,1895,1,1373,1,1340,1,1079,1,1100,0,2000,1,217,1,976,0,2000,1,1924,1,1098,0,2000,0,2000,0,2000,1,1922,1,1349,1,1915,1,1211,1,1745,1,1571,0,2000,0,2000,1,114,0,1374,1,1280,1,1955,0,2000,0,377,1,1711,1,1809,0,1507,0,1787,0,1093,1,1829,0,2000,0,2000,0,2000,0,2000,0,819,0,2000,0,662,1,426,0,2000,1,22,0,1427,1,783,0,2000,0,1553,0,1494,0,731,1,1354,0,416,1,1505,7.38310117632411,3.33333333333333,1.66666666666667,4.12770039210804,2.63157894736842,1151.50413223141,2387.8125,3829.8,2456.3722107438,0.916666666666667,0.666666666666667,0.333333333333333,0.526315789473684,1134.25,1727.91666666667,1394.78787878788,1410.0701754386,521.87618263339,335.711580305945,634.882506727414,586.560764713899
"mixk19","F","kinder","school3","school3_kinder","mixed","participant",53,12,15903,11,16087,30,48628,80618,1,1509,1,1491,1,1418,1,1406,1,1199,1,1409,1,1094,1,1107,1,1399,1,1336,1,1243,1,1292,0,2000,1,1716,1,1230,1,1266,1,1543,1,992,1,1349,1,1492,1,1078,1,1026,1,1172,1,1223,1,1450,1,1933,1,1298,1,1761,1,1570,1,1669,1,1189,1,1753,1,1731,1,1502,1,1548,1,1440,1,1231,0,2000,0,548,1,1638,1,1554,1,1208,1,1245,1,1309,0,1438,1,1710,1,1762,1,1581,1,1267,1,1492,1,1520,1,1463,1,1157,1,1210,1,1773,1,1290,1,1388,7.19233676965743,7.07138525826026,6.48530527645169,6.91634243478979,6.76398115797173,1325.25,1397.05785123967,1636.87333333333,1453.06039485767,1,0.916666666666667,0.909090909090909,0.929824561403509,1325.25,1340.58333333333,1473.57575757576,1414.35087719298,139.430090009295,299.878599173773,278.327598153578,265.863988537377
"mixk20","M","kinder","school3","school3_kinder","mixed","atypical",20,9,20104,0,20085,11,47658,87847,1,1735,0,2000,1,339,1,1397,0,2000,1,1701,1,1678,1,1341,1,1860,0,2000,1,1855,1,2198,0,2000,0,2000,0,147,0,1619,0,1647,0,1465,0,2000,0,2000,0,1667,0,1540,0,2000,0,2000,0,1430,0,2000,1,1315,1,1551,0,1635,0,1765,1,1313,0,2000,1,213,0,1453,0,2000,1,1493,0,476,0,2000,0,534,1,1658,1,1733,0,2000,0,2000,0,1224,1,945,0,2000,1,1713,0,2000,0,2000,1,338,0,2000,0,2000,1,149,0,237,0,2000,0,483,0,2000,3.75,0,1.66666666666667,1.80555555555556,1.75438596491228,2089.48148148148,NA,3387.54545454545,NA,0.75,0,0.333333333333333,0.350877192982456,1675.33333333333,1673.75,1444.18181818182,1541.17543859649,489.438329912849,525.255284253632,643.875301132984,592.718227527303
"mixk21","F","kinder","school3","school3_kinder","mixed","participant",48,12,12362,10,18351,26,49742,80455,1,1065,1,1090,1,1006,1,890,1,976,1,1093,1,1113,1,966,1,1028,1,947,1,1103,1,1085,0,2000,0,2000,1,1363,1,1076,1,1383,1,1789,1,1321,1,1419,1,1567,1,1588,1,1416,1,1429,0,2000,1,1845,1,1287,1,1619,1,1521,1,1616,1,1129,1,1413,0,1388,0,2000,1,1816,1,1374,1,1308,1,1795,1,1783,0,2000,1,1535,1,1305,1,1343,1,1499,1,1402,1,1797,1,1876,1,1416,1,1076,1,1159,0,2000,0,2000,0,148,1,227,1,1879,1,1463,1,1723,7.93890179974304,6.25879327440643,3.93939393939394,6.0456963378478,6.3805060216074,1030.16666666667,1722.12,1865.08579881657,1539.12415516108,1,0.833333333333333,0.787878787878788,0.842105263157895,1030.16666666667,1529.25,1507.33333333333,1411.49122807018,72.6871669720608,277.721287690309,439.015778949535,407.266327516555
"mixk22","M","kinder","school3","school3_kinder","mixed","participant",34,10,15526,7,15119,17,37216,67861,1,1121,0,2000,1,968,1,872,0,2000,1,1758,1,1113,1,1034,1,1626,1,976,1,1121,1,937,1,0,0,1100,1,1148,1,1054,0,1998,0,1358,0,962,0,1156,1,1816,1,1641,1,1699,1,1187,0,2000,1,1394,1,1188,1,1151,0,1169,0,2000,0,921,1,1046,0,1070,0,942,1,942,1,937,1,928,0,970,1,1154,0,969,0,866,0,973,1,1040,1,1001,0,946,1,989,0,985,1,1077,1,1806,0,1569,0,960,1,1055,1,844,1,955,0,2000,1,232,0,1137,7.03448449595982,2.91666666666667,2.57575757575758,4.17563624612802,2.98245614035088,1383.12,2441.42857142857,2025.56055363322,1950.0363750206,0.833333333333333,0.583333333333333,0.515151515151515,0.596491228070175,1293.83333333333,1259.91666666667,1127.75757575758,1190.54385964912,425.926121065685,519.999555652491,370.83032089345,415.895937798981
