id,sex,grade,school,class_id,condition,status,age_mths,ed_level,esp_fl,foreign_born,activity,name,time,attendence,total_points_pre,fwd_att_pre,bwd_att_pre,total_points_post,fwd_att_post,bwd_att_post,nih_score_overall_pre,nih_score_hearts_pre,nih_score_flowers_pre,nih_score_mixed_pre,nih_score_overall_57_pre,ies_hearts_pre,ies_flowers_pre,ies_mixed_pre,ies_overall_pre,hnf_total_pre,score_hearts_pre,score_flowers_pre,score_heart_flowers_pre,time_seconds_hearts_pre,time_seconds_flowers_pre,time_seconds_heart_flowers_pre,total_time_pre,acc_prop_hearts_pre,acc_prop_flowers_pre,acc_prop_mixed_pre,acc_prop_overall_pre,rt_mean_hearts_pre,rt_mean_flowers_pre,rt_mean_mixed_pre,rt_mean_overall_pre,rt_sd_hearts_pre,rt_sd_flowers_pre,rt_sd_mixed_pre,rt_sd_overall_pre,nih_score_overall_post,nih_score_hearts_post,nih_score_flowers_post,nih_score_mixed_post,nih_score_overall_57_post,ies_hearts_post,ies_flowers_post,ies_mixed_post,ies_overall_post,hnf_total_post,score_hearts_post,score_flowers_post,score_heart_flowers_post,time_seconds_hearts_post,time_seconds_flowers_post,time_seconds_heart_flowers_post,total_time_post,acc_prop_hearts_post,acc_prop_flowers_post,acc_prop_mixed_post,acc_prop_overall_post,rt_mean_hearts_post,rt_mean_flowers_post,rt_mean_mixed_post,rt_mean_overall_post,rt_sd_hearts_post,rt_sd_flowers_post,rt_sd_mixed_post,rt_sd_overall_post,dccs_tv_score_pre,dccs_mean_acc_pre,dccs_mean_rt_pre,dccs_tv_score_post,dccs_mean_acc_post,dccs_mean_rt_post,precalc_puntaje_total_pre,precalc_puntaje_ambito_1_pre,precalc_puntaje_ambito_2_pre,precalc_puntaje_ambito_3_pre,precalc_puntaje_total_post,precalc_puntaje_ambito_1_post,precalc_puntaje_ambito_2_post,precalc_puntaje_ambito_3_post,tejas_puntaje_total_pre,tejas_puntaje_ambito_1_pre,tejas_puntaje_ambito_2_pre,tejas_puntaje_ambito_3_pre,tejas_puntaje_ambito_4_pre,tejas_puntaje_ambito_5_pre,tejas_puntaje_ambito_6_pre,tejas_puntaje_ambito_7_pre,tejas_puntaje_ambito_letra_pre,tejas_puntaje_total_post,tejas_puntaje_ambito_1_post,tejas_puntaje_ambito_2_post,tejas_puntaje_ambito_3_post,tejas_puntaje_ambito_4_post,tejas_puntaje_ambito_5_post,tejas_puntaje_ambito_6_post,tejas_puntaje_ambito_7_post,tejas_puntaje_ambito_letra_post,gain_corsi,gain_hnf_overall,gain_hnf_hearts,gain_hnf_flowers,gain_hnf_mixed,gain_hnf_57,gain_hnf_ies,gain_dccs,gain_precalc,gain_tejas
ppr518,M,fifth,school1,school1_fifth,paper,participant,128.9,2,F,F,F,NA,NA,14,11,1,1,8,2,0,7.805772248,8.711195756,7.563875928,7.142245061,7.670415878,797,1139.504132,1285.077003,1073.860378,54,12,11,31,9564,12338,40518,62420,1,0.916666667,0.939393939,0.947368421,797,1028.166667,1227.818182,1095.087719,63.12469622,169.0588028,253.7193891,271.2262024,6.377616908,7.888691629,7.304765156,3.939393939,6.612176754,1155,1391.833333,1785.905325,1444.24622,50,12,12,26,13860,16702,49973,80535,1,1,0.787878788,0.877192982,1155,1391.833333,1514.333333,1412.894737,286.7869022,317.6043374,284.5393939,320.3825662,7.816306387,1,1223,6.599720029,0.916666667,1745.363636,60,17,21,22,70,17,21,32,61,14,7,15,6,10,6,3,25,70,17,9,15,6,12,6,5,27,-3,-1.42815534,-0.822504127,-0.259110772,-3.202851121,-1.058239124,370.3858411,-1.216586358,10,9
ppr519,F,fifth,school1,school1_fifth,paper,participant,127.1,2,F,F,F,NA,NA,23,8,1,3,7,1,0,7.25277169,7.553471959,7.208557925,6.996285186,7.1389033,1234.916667,1264.066116,1454.932617,1317.9718,55,12,11,32,14819,14746,46336,75901,1,0.916666667,0.96969697,0.964912281,1234.916667,1228.833333,1404.121212,1331.596491,218.882475,272.0490709,237.5586451,252.1151848,7.579305612,7.988674373,7.843231299,6.906011165,7.289153027,1037.916667,1127.25,1478.84,1214.668889,54,12,12,30,12455,13527,44613,70595,1,1,0.909090909,0.947368421,1037.916667,1127.25,1351.909091,1238.508772,115.4630664,211.8833834,329.9220896,304.120519,6.84372511,0.958333333,1619.26087,8.186928453,1,1183.333333,55,17,17,21,62,17,21,24,58,12,10,15,5,7,5,4,22,56,15,9,13,5,6,6,2,19,-1,0.326533922,0.435202414,0.634673374,-0.090274021,0.150249727,-103.302911,1.343203343,7,-2
ppr520,F,fifth,school1,school1_fifth,paper,participant,129.5666667,2,F,F,F,NA,NA,23,6,1,0,7,1,0,6.500501544,8.162265228,7.399845463,3.939393939,6.605986985,991,1318,1892.130178,1400.376726,50,12,12,26,11892,15816,50622,78330,1,1,0.787878788,0.877192982,991,1318,1534,1374.210526,108.9745592,225.6860249,325.2650842,346.3874656,7.123328194,7.597953194,7.103963542,6.668067846,6.923251259,1215.5,1368.75,1588.714286,1390.988095,53,12,12,29,14586,16425,46468,77479,1,1,0.878787879,0.929824561,1215.5,1368.75,1408.121212,1359.280702,278.5715185,262.7705965,343.9474667,319.7828367,6.524102424,1,1814.041667,6.611239357,0.916666667,1750.772727,69,17,21,31,67,17,21,29,66,17,9,15,4,11,6,4,26,60,16,9,15,4,8,4,4,23,1,0.622826651,-0.564312034,-0.29588192,2.728673907,0.317264274,-9.3886306,0.087136932,-2,-6
ppr521,M,fifth,school1,school1_fifth,paper,participant,130.7666667,3,F,F,F,NA,NA,20,9,1,3,17,1,1,7.605185732,8.043500363,8.100837724,6.671219109,7.348008345,1043.25,973.3333333,1477.213992,1164.599108,51,12,12,27,12519,11680,41887,66086,1,1,0.818181818,0.894736842,1043.25,973.3333333,1269.30303,1159.403509,135.7424868,117.6383776,386.6791697,330.4627091,7.692411172,8.476897703,7.739826992,6.860508822,7.296377767,937.4166667,1156.066116,1422.577806,1172.020196,51,12,11,28,11249,12502,39989,63740,1,0.916666667,0.848484848,0.894736842,937.4166667,1041.833333,1211.787879,1118.245614,291.8924018,233.597102,242.7164958,273.0066902,7.182466715,0.916666667,1573.136364,6.463729435,1,1991.333333,68,17,21,30,68,17,21,30,64,14,8,15,6,12,5,4,27,58,15,8,14,5,11,3,2,25,8,0.08722544,0.43339734,-0.361010732,0.189289713,-0.051630578,7.421087796,-0.71873728,0,-6
ppr522,M,fifth,school1,school1_fifth,paper,participant,129.7333333,3,F,F,F,NA,NA,20,7,1,0,6,1,0,7.183811787,8.280276603,6.912418065,6.358740692,6.827436659,1090.916667,1330.44,1655.839506,1359.065391,49,12,10,27,13091,15087,47746,75924,1,0.833333333,0.818181818,0.859649123,1090.916667,1257.25,1446.848485,1332,324.3991532,389.7437678,311.0415086,356.6752224,7.209814497,7.203795887,7.547671597,6.877976006,7.036904551,1395.966942,1232.166667,1454.933333,1361.022314,53,11,12,30,16076,14786,45134,75996,0.916666667,1,0.909090909,0.929824561,1339.666667,1232.166667,1367.69697,1333.263158,408.8863664,227.0201566,353.7283107,342.5798409,6.768161922,0.833333333,1582.15,7.446392702,1,1500.208333,65,17,19,29,71,17,21,33,59,11,9,15,4,12,6,2,27,69,16,10,15,5,12,6,5,27,-1,0.02600271,-1.076480716,0.635253532,0.519235314,0.209467892,1.956923103,0.678230781,6,10
ppr523,M,fifth,school1,school1_fifth,paper,participant,138.8,3,F,F,T,sports,120,20,9,2,3,11,1,1,7.67607531,8.290844033,8.082529714,6.654852181,7.350615121,967.5833333,1049,1526.148148,1180.910494,51,12,12,27,11611,12588,43337,67536,1,1,0.818181818,0.894736842,967.5833333,1049,1313.242424,1184.842105,191.5807251,210.9286825,316.2525722,311.263255,7.257119429,7.657582667,7.409754717,6.704020903,7.067715388,1182.333333,1291.583333,1496.889417,1323.602028,53,12,12,29,14188,15499,44497,74184,1,1,0.878787879,0.929824561,1182.333333,1291.583333,1348.393939,1301.473684,135.6830085,130.4840348,404.630305,323.8489013,3.75,0.75,3853.777778,6.603989516,0.958333333,1945.26087,66,17,21,28,67,17,21,29,64,14,9,15,6,12,4,4,27,68,15,10,15,6,12,6,4,27,2,-0.418955881,-0.633261367,-0.672774998,0.049168722,-0.282899733,142.6915342,2.853989516,1,4
ppr524,M,fifth,school1,school1_fifth,paper,participant,137.1333333,2,F,F,T,sports,120,23,8,1,0,8,1,0,7.859125893,8.238402566,8.133526013,7.205449099,7.70927655,936.3333333,989.6666667,1300.236667,1075.412222,54,12,12,30,11236,11876,39881,62993,1,1,0.909090909,0.947368421,936.3333333,989.6666667,1208.515152,1105.140351,59.36839277,71.69801992,297.7410915,260.0384201,7.956688362,8.201538712,8.10225102,7.566275354,7.794698717,951.3333333,1026.083333,1210.636364,1062.684343,57,12,12,33,11416,12313,39951,63680,1,1,1,1,951.3333333,1026.083333,1210.636364,1117.192982,94.38733865,169.9258974,124.6838046,170.6586441,7.199488109,1,1871.25,7.887382432,1,1130.708333,67,17,21,29,70,17,21,32,67,17,9,15,5,11,6,4,26,67,17,8,15,4,12,6,5,27,0,0.097562469,-0.036863854,-0.031274993,0.360826254,0.085422167,-12.72787879,0.687894324,3,0
ppr525,F,fifth,school1,school1_fifth,paper,participant,129,2,F,F,T,church,60,22,6,1,0,5,1,0,7.752572392,8.281783788,8.044884909,6.931048478,7.515129469,985.3333333,988.6666667,1376.576667,1116.858889,54,12,12,30,11824,11864,41182,64870,1,1,0.909090909,0.947368421,985.3333333,988.6666667,1247.939394,1138.070175,239.4859394,94.6777629,148.6789619,206.2858505,7.699877439,8.0241885,7.838082676,7.237361142,7.62833192,1003.083333,1082.25,1319.162109,1134.831814,56,12,12,32,12037,12987,42052,67076,1,1,0.96969697,0.98245614,1003.083333,1082.25,1274.30303,1176.77193,87.12212779,101.192099,194.6629274,197.839222,7.896746428,0.958333333,1144.521739,7.581305449,0.958333333,1195.565217,70,17,21,32,68,17,21,30,68,17,9,15,6,11,6,4,26,72,17,10,15,6,12,6,6,27,-1,-0.052694953,-0.257595288,-0.206802234,0.306312663,0.11320245,17.97292535,-0.315440979,-2,4
ppr526,M,fifth,school1,school1_fifth,paper,participant,131.9,3,F,F,F,NA,NA,21,6,1,0,14,2,1,7.867555249,8.530767907,7.999553736,7.072344104,7.539147969,847.9166667,1108.833333,1363.156667,1106.635556,54,12,12,30,10175,13306,40831,64312,1,1,0.909090909,0.947368421,847.9166667,1108.833333,1237.30303,1128.280702,64.84310902,230.0892449,284.864714,285.5244394,8.082628943,8.400352018,8.062946805,7.784588006,7.945576171,912.1666667,1027.75,1155.484848,1031.800505,57,12,12,33,10946,12333,38131,61410,1,1,1,1,912.1666667,1027.75,1155.484848,1077.368421,125.4459922,163.7237835,198.9239995,202.3364976,8.112164185,1,1131.125,8.283291788,1,1031.666667,69,17,21,31,69,17,21,31,65,16,9,15,4,12,6,3,27,71,17,10,15,5,12,6,6,27,8,0.215073694,-0.130415889,0.063393069,0.712243902,0.406428202,-74.83505051,0.171127602,0,6
ppr527,M,fifth,school1,school1_fifth,paper,participant,132.3,4,F,F,F,NA,NA,23,8,1,3,16,1,1,7.615938921,8.186928453,7.685584353,6.975303957,7.311295766,972,1175.206612,1469.650364,1205.618992,54,12,11,31,11664,12758,46798,71220,1,0.916666667,0.939393939,0.947368421,972,1063.166667,1418.121212,1249.473684,97.44928751,224.7733539,337.565897,342.9297671,8.062295661,8.341208131,8.590746283,7.254932569,7.641905276,1024,888.3333333,1427.411133,1113.248155,56,12,12,32,12288,10660,46293,69241,1,1,0.96969697,0.98245614,1024,888.3333333,1402.818182,1214.754386,342.5402432,146.1377515,406.6376961,416.1757133,8.062917214,0.958333333,1053.130435,7.523766233,0.958333333,1356,66,17,18,31,71,17,21,33,71,16,10,15,6,12,6,6,27,71,16,10,15,6,12,6,6,27,8,0.44635674,0.154279679,0.905161929,0.279628612,0.33060951,-92.37083654,-0.539150981,5,0
ppr528,F,fifth,school1,school1_fifth,paper,rejected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ppr529,F,fifth,school1,school1_fifth,paper,rejected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ppr530,F,fifth,school1,school1_fifth,paper,participant,132.1333333,4,F,F,T,church,60,22,9,1,3,15,1,1,7.661820467,8.09378196,7.878235212,7.013444229,7.461726762,991,1096.25,1445.372529,1177.540843,55,12,12,31,11892,13155,44808,69855,1,1,0.939393939,0.964912281,991,1096.25,1357.818182,1225.526316,51.134404,154.1646847,296.8133309,284.9641021,7.232835785,7.696425269,7.015235414,6.986846674,7.096466891,1122.416667,1395.768595,1510.363636,1342.849633,56,12,11,33,13469,16074,49842,79385,1,0.916666667,1,0.98245614,1122.416667,1339.5,1510.363636,1392.719298,86.9915966,238.2918379,198.5967677,244.1250232,7.00110119,1,1533.125,7.399845463,1,1436.333333,66,17,21,28,67,17,21,29,67,17,9,15,4,12,6,4,27,70,17,10,15,6,11,6,5,26,6,-0.428984682,-0.397356691,-0.862999798,-0.026597555,-0.365259872,165.3087898,0.398744272,1,3
ppr531,M,fifth,school1,school1_fifth,paper,participant,132.1333333,4,F,F,T,church,60,24,10,1,3,18,1,1,8.340656983,8.684943887,8.514333506,7.822693557,8.162265228,834,848,1115.727273,932.5757576,57,12,12,33,10008,10176,36819,57003,1,1,1,1,834,848,1115.727273,1000.052632,137.0268719,78.96144053,192.2755628,211.6281629,7.981747524,8.233953104,8.228031504,7.483257963,7.703183608,1040.25,987.25,1219.453125,1082.317708,56,12,12,32,12483,11847,38972,63302,1,1,0.96969697,0.98245614,1040.25,987.25,1180.969697,1110.561404,259.3681571,149.0205141,161.139785,199.1305223,7.880845645,1,1209.5,8.777989146,0.958333333,926.3913043,69,17,21,31,72,17,21,34,68,17,8,15,6,12,6,4,27,69,17,9,15,5,12,6,5,27,8,-0.35890946,-0.450990783,-0.286302002,-0.339435594,-0.459081621,149.7419508,0.897143501,3,1
ppr532,F,fifth,school1,school1_fifth,paper,participant,131.2666667,3,F,F,F,NA,NA,23,4,1,0,7,1,0,7.747457688,7.973784168,7.917650459,7.350938437,7.569068963,1035.416667,1133.583333,1275.633715,1148.211238,55,12,12,31,12425,13603,39977,66005,1,1,0.939393939,0.964912281,1035.416667,1133.583333,1211.424242,1157.982456,119.7774135,264.8290901,260.3494083,245.6758529,6.953234698,7.400915986,6.807480393,6.651307717,6.847275746,1125.22314,1465.090909,1579.651478,1389.988509,51,11,11,29,13346,16773,46963,77082,0.916666667,0.916666667,0.878787879,0.894736842,1112.166667,1397.75,1423.121212,1352.315789,384.9653664,219.7668703,368.7003998,363.3624301,7.48320694,0.958333333,1583.636364,7.221695584,0.916666667,1489.772727,65,17,21,27,65,17,21,27,54,14,6,15,2,9,5,3,24,69,15,10,15,6,12,6,5,27,3,-0.79422299,-0.572868183,-1.110170066,-0.699630721,-0.721793217,241.7772708,-0.261511356,0,15
ppr533,M,fifth,school1,school1_fifth,paper,participant,135.1666667,4,F,F,F,NA,NA,19,4,1,0,13,1,1,8.03405951,8.766245042,8.244346238,7.091587249,7.932414595,764.6666667,1109,1285.705113,1053.123927,53,12,12,29,9176,13308,36711,59195,1,1,0.878787879,0.929824561,764.6666667,1109,1112.454545,1038.508772,48.18021724,392.7745132,232.8716238,286.5373401,7.93146781,8.589062691,7.651861247,7.553479491,7.82411514,866.8333333,1132.561983,1228.057617,1075.817645,55,12,12,31,10402,12246,40107,62755,1,1,0.939393939,0.964912281,866.8333333,1020.5,1215.363636,1100.964912,205.1322559,187.6963215,286.4839457,287.9768694,3.541666667,0.708333333,2053.235294,8.435114575,0.958333333,1075.608696,70,17,21,32,69,17,21,31,69,16,9,15,6,12,6,5,27,70,17,9,15,5,12,6,6,27,9,-0.1025917,-0.177182351,-0.592484991,0.461892242,-0.108299455,22.69371812,4.893447908,-1,1
ppr534,F,fifth,school1,school1_fifth,paper,rejected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ppr535,M,fifth,school1,school1_fifth,paper,participant,128.4666667,3,F,F,T,church,60,21,8,1,3,7,1,0,7.938157276,8.348918977,7.750732307,7.714820544,7.807388839,927.5833333,1080,1139.454545,1049.012626,57,12,12,33,11131,12960,37602,61693,1,1,1,1,927.5833333,1080,1139.454545,1082.333333,100.6726995,161.7512119,135.034276,156.8603033,7.635427396,8.184015558,7.300615768,7.421650863,7.562094629,970.5,1248.694215,1272.028096,1163.74077,54,12,11,31,11646,13433,40162,65241,1,0.916666667,0.939393939,0.947368421,970.5,1119.416667,1217.030303,1144.578947,142.1775459,184.2860713,249.1223952,236.279945,7.284654881,1,1513.875,7.627178588,0.958333333,1248.565217,60,17,21,22,69,17,21,31,65,15,8,15,4,12,6,5,27,70,17,9,15,6,12,6,5,27,-1,-0.30272988,-0.164903419,-0.450116539,-0.293169681,-0.245294211,114.7281439,0.342523707,9,5
ppr536,M,fifth,school1,school1_fifth,paper,participant,138.8333333,2,F,F,F,NA,NA,22,6,2,0,11,1,1,7.768899905,8.397207732,7.969736955,6.939755029,7.267603431,960.0833333,1104.5,1458.284079,1174.289137,55,12,12,31,11521,13254,45740,70515,1,1,0.939393939,0.964912281,960.0833333,1104.5,1386.060606,1237.105263,269.7677312,234.216877,177.8508749,276.4649735,7.424444184,8.362852419,7.312957907,6.597522226,7.004445536,989.3333333,1397.057851,1513.958383,1300.116522,52,12,11,29,11872,16087,45808,73767,1,0.916666667,0.878787879,0.912280702,989.3333333,1340.583333,1388.121212,1294.157895,266.7229865,399.6995368,298.2390775,348.9381745,6.887223355,1,1722.333333,3.541666667,0.708333333,1366.764706,64,17,20,27,65,17,18,30,61,14,7,15,6,10,6,3,25,69,17,9,15,6,12,6,4,27,5,-0.344455721,-0.034355313,-0.656779047,-0.342232803,-0.263157895,125.827385,-3.345556689,1,8
ppr537,F,fifth,school1,school1_fifth,paper,rejected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ppr538,F,fifth,school1,school1_fifth,paper,rejected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pprk01,M,kinder,school1,school1_kinder,paper,atypical,75.9,2,F,F,T,ST,120,10,0,3,0,0,3,0,1.464646465,2.916666667,0.416666667,1.060606061,1.315789474,2372.571429,15924,5915.755102,8070.77551,15,7,1,7,18848,20659,54728,94235,0.583333333,0.083333333,0.212121212,0.263157895,1570.666667,1721.583333,1658.424242,1653.245614,501.620163,366.4896026,544.4970173,497.6970637,1.54040404,2.083333333,0.416666667,2.121212121,1.754385965,3734.4,4200,3055.21978,3663.206593,20,5,1,14,18327,19141,44659,82127,0.416666667,0.083333333,0.424242424,0.350877193,1527.25,1595.083333,1353.30303,1440.824561,639.8012653,598.4239085,574.7441542,592.2200099,3.541666667,0.708333333,2421.117647,3.125,0.625,2929.142857,15,15,0,0,22,17,0,5,27,9,0,5,6,1,2,4,6,26,0,2,14,0,10,0,0,24,0,0.075757576,-0.833333333,0,1.060606061,0.438596491,-4407.568917,-0.416666667,7,-1
pprk02,F,kinder,school1,school1_kinder,paper,participant,77.1,4,F,F,F,NA,NA,20,5,2,0,4,1,0,4.019016959,7.170687242,2.916666667,1.96969697,2.719298246,1280.628099,2076.734694,3366.390533,2241.251109,31,11,7,13,14913,16806,49544,81263,0.916666667,0.583333333,0.393939394,0.543859649,1242.75,1400.5,1501.333333,1425.666667,250.8839373,630.6127612,423.2490894,451.1351292,4.495977601,7.768235834,2.083333333,3.636363636,3.596491228,1131.416667,3254.4,2072.354167,2152.723611,41,12,5,24,13577,20780,50607,84964,1,0.416666667,0.727272727,0.719298246,1131.416667,1731.666667,1533.545455,1490.596491,146.6997294,373.9519496,436.2105348,426.1599658,6.110688181,0.958333333,2259.73913,6.350515098,0.958333333,1992.869565,47,14,15,18,59,16,21,22,54,13,6,15,6,10,2,2,25,62,12,7,15,5,12,6,5,27,-1,0.476960642,0.597548592,-0.833333333,1.666666667,0.877192982,-88.52749742,0.239826917,12,8
pprk03,F,kinder,school1,school1_kinder,paper,participant,73.2,3,F,F,F,NA,NA,19,0,3,0,3,2,0,5.036732791,6.52072859,6.619772812,1.96969697,2.894736842,1595.28,1481.76,3373.403846,2150.147949,33,10,10,13,15852,16348,43527,75727,0.833333333,0.833333333,0.393939394,0.578947368,1321,1362.333333,1319,1328.54386,331.5130602,462.672343,536.4472248,477.9017035,4.454343859,7.340304304,3.75,2.272727273,3.070175439,1325.256198,1769.925926,2703.36,1932.847375,35,11,9,15,15363,16209,46048,77620,0.916666667,0.75,0.454545455,0.614035088,1280.25,1350.75,1395.393939,1361.754386,343.9868193,460.6203574,410.2672863,404.0024434,5.752649473,0.958333333,2075.956522,5.478249508,1,2841.75,53,10,18,25,50,13,19,18,26,13,2,6,3,1,0,1,7,27,11,2,5,5,0,2,2,5,3,-0.582388932,0.819575714,-2.869772812,0.303030303,0.175438596,-217.300574,-0.274399966,-3,1
pprk04,M,kinder,school1,school1_kinder,paper,participant,78.3,4,F,F,F,NA,NA,24,5,1,0,4,1,0,5.670924096,7.619273313,5.908650489,3.484848485,3.947368421,1229.916667,1878.6,2181.306238,1763.274302,45,12,10,23,14759,19655,52572,86986,1,0.833333333,0.696969697,0.789473684,1229.916667,1637.916667,1593.090909,1526.070175,260.5488816,292.3116203,437.9039823,404.7440487,5.772726675,7.008572729,7.127789114,3.181818182,3.859649123,1448.528926,1404.25,2202.020408,1684.933111,44,11,12,21,16606,16851,50015,83472,0.916666667,1,0.636363636,0.771929825,1383.833333,1404.25,1515.606061,1464.421053,289.564825,282.9295206,529.9327162,443.1466199,6.302150748,0.958333333,1828.434783,5.926069729,0.833333333,1670.9,58,17,15,26,65,17,21,27,55,13,5,15,3,11,5,3,26,68,16,9,15,5,12,6,5,27,-1,0.101802579,-0.610700585,1.219138625,-0.303030303,-0.087719298,-78.34119036,-0.376081019,7,13
pprk05,M,kinder,school1,school1_kinder,paper,participant,69.63333333,2,F,F,F,NA,NA,24,3,3,0,5,1,0,3.954114027,7.922948141,1.666666667,2.272727273,2.719298246,1129.333333,3354,2555.813333,2346.382222,31,12,4,15,13552,11476,37475,62503,1,0.333333333,0.454545455,0.543859649,1129.333333,956.3333333,1135.606061,1096.54386,320.4009798,319.1848519,371.9622746,352.9580646,5.168255789,8.875979487,3.75,2.878787879,3.50877193,752.4166667,1281.037037,1450.537396,1161.330367,40,12,9,19,9029,12872,28125,50026,1,0.75,0.575757576,0.701754386,752.4166667,1072.666667,852.2727273,877.6491228,76.7705653,540.1343828,275.4915235,337.2291766,7.116688076,0.958333333,1449.478261,8.427222462,1,1045.833333,43,11,17,15,62,17,21,24,27,9,0,5,6,1,2,4,6,59,17,9,10,6,7,5,5,17,2,1.214141762,0.953031346,2.083333333,0.606060606,0.789473684,-1185.051856,1.310534387,19,32
pprk06,F,kinder,school1,school1_kinder,paper,participant,77.36666667,4,F,F,F,NA,NA,21,5,1,0,6,1,0,4.145908084,7.399845463,2.916666667,2.121212121,2.894736842,1270.5,2400,3107.72449,2259.408163,33,12,7,14,15246,19800,50079,85125,1,0.583333333,0.424242424,0.578947368,1270.5,1650,1517.545455,1493.421053,157.6419995,330.9951936,395.5568141,363.3946569,4.392017321,7.873021659,1.666666667,3.636363636,3.50877193,1165.25,2309.25,1865.588542,1780.029514,40,12,4,24,13983,16837,46871,77691,1,0.333333333,0.727272727,0.701754386,1165.25,1403.083333,1420.333333,1363,279.7203555,749.691386,290.5052352,429.7151881,6.46781413,0.916666667,1703.227273,6.79753559,0.958333333,1723.217391,35,12,8,15,51,15,20,16,26,9,1,7,4,2,1,2,9,41,12,2,8,6,4,6,3,12,1,0.246109237,0.473176197,-1.25,1.515151515,0.614035088,-479.3786494,0.32972146,16,15
pprk07,M,kinder,school1,school1_kinder,paper,participant,78.76666667,3,F,F,F,NA,NA,23,1,3,0,4,2,0,6.915748295,7.572114555,6.21872511,6.95640522,6.940424937,1249.916667,1725.2,1453.224609,1476.113759,54,12,10,32,14999,16964,46238,78201,1,0.833333333,0.96969697,0.947368421,1249.916667,1413.666667,1401.151515,1371.947368,274.5261896,555.928598,198.9948368,319.6965314,7.54816435,8.281783788,7.293236602,7.069472661,7.370419866,941,1236.099174,1381.364204,1186.154459,54,12,11,31,11292,14464,44227,69983,1,0.916666667,0.939393939,0.947368421,941,1205.333333,1340.212121,1227.77193,100.2115943,264.9162246,244.3748092,273.9777766,6.329487036,1,2164.583333,6.433306362,0.916666667,2015.590909,65,17,21,27,64,17,21,26,30,10,0,8,5,1,4,2,9,37,11,4,9,5,1,3,4,10,3,0.632416055,0.709669233,1.074511492,0.113067441,0.429994929,-289.9592995,0.103819327,-1,7
